window,std_multiplier,position_size_pct,stop_loss_pct,take_profit_pct,max_holding_period,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,score
15,1.8,0.05,0.02,0.03,30,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,2.0,0.05,0.02,0.03,90,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,1.8,0.07,0.02,0.03,90,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,2.2,0.07,0.02,0.03,60,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,2.0,0.05,0.02,0.03,60,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,1.8,0.07,0.02,0.03,60,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,2.2,0.05,0.02,0.03,90,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,2.2,0.05,0.02,0.03,90,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,2.0,0.05,0.02,0.03,60,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,1.8,0.07,0.02,0.03,60,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,2.2,0.05,0.02,0.03,90,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,2.0,0.05,0.02,0.03,60,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,2.0,0.05,0.02,0.03,30,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,2.0,0.05,0.02,0.03,30,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,1.8,0.05,0.02,0.03,60,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,2.0,0.05,0.02,0.03,90,5.772022486355616,1.5240395254019903,0.9167793603646927,0.4752475247524752,1059,1.065649845219644
15,2.0,0.07,0.015,0.03,60,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
15,1.8,0.05,0.015,0.03,60,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
15,2.0,0.05,0.015,0.03,60,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
15,2.0,0.07,0.015,0.03,60,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
15,2.2,0.07,0.015,0.03,60,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
15,1.8,0.05,0.015,0.03,90,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
15,2.2,0.07,0.015,0.03,60,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
15,2.0,0.07,0.015,0.03,60,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
15,2.0,0.07,0.015,0.03,60,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
15,2.0,0.07,0.015,0.03,30,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
15,2.2,0.05,0.015,0.03,30,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
15,1.8,0.05,0.015,0.03,60,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
15,2.0,0.07,0.015,0.03,30,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
15,1.8,0.07,0.015,0.03,60,5.597537797062539,1.509309044590345,0.9157789789027474,0.45345585297642826,1005,1.0514195551389713
25,1.8,0.05,0.02,0.03,90,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,1.8,0.05,0.02,0.03,90,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,2.0,0.07,0.02,0.03,30,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,2.2,0.07,0.02,0.03,30,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,1.8,0.07,0.02,0.03,60,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,1.8,0.05,0.02,0.03,90,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,2.0,0.07,0.02,0.03,30,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
